,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
3237,0.42857142857142855,0.3218390804597701,however they are not produced in food safe conditions and are,0.42857142857142855,0.3218390804597701,however they are not produced in food safe conditions and are,however they are not produced in foodsafe conditions and are not recommended for eating
3238,0.0,0.0,low mountains occupy the northern area of the municipality,0.0,0.0,low mountains occupy the northern area of the municipality,low mountains occupy the northern area of the municipality
3239,0.0,0.0,never mind i answered tartly,0.0,0.0,never mind i answered tartly,never mind i answered tartly
3240,0.0,0.0,his personal notes of his time there have been preserved,0.0,0.0,his personal notes of his time there have been preserved,his personal notes of his time there have been preserved
3241,0.0,0.0,a total of eight volumes have been released so far,0.0,0.0,a total of eight volumes have been released so far,a total of eight volumes have been released so far
3242,0.07692307692307693,0.08108108108108109,she was put into service and was incorporated into the kure district,0.07692307692307693,0.08108108108108109,she was put into service and was incorporated into the kure district,she was put into service and was incorporated into the kure district force
3243,0.0,0.0,he ascended into heaven,0.0,0.0,he ascended into heaven,he ascended into heaven
3244,0.0,0.0,these originally decorated several paintings,0.0,0.0,these originally decorated several paintings,these originally decorated several paintings
3245,0.21428571428571427,0.20253164556962025,frequent blood transfusions are given in the first year of life,0.21428571428571427,0.20253164556962025,frequent blood transfusions are given in the first year of life,frequent blood transfusions are given in the first year of life to treat anemia
3246,0.0,0.0,rawlings attended achimota school,0.0,0.0,rawlings attended achimota school,rawlings attended achimota school
3247,0.18181818181818182,0.1625,the cherry hill neighborhood was developed fairly recently in boston,0.18181818181818182,0.1625,the cherry hill neighborhood was developed fairly recently in boston,the cherry hill neighborhood was developed fairly recently in baltimores history
3248,0.16666666666666666,0.18181818181818182,in this period plays were almost the only popular show,0.16666666666666666,0.18181818181818182,in this period plays were almost the only popular show,in this period plays were almost the only popular show in wallonia
3249,0.45454545454545453,0.2916666666666667,neotaze probably derived its name from neota illinois,0.45454545454545453,0.2916666666666667,neotaze probably derived its name from neota illinois,niotaze probably derived its name from niota illinois or niota tennessee
3250,0.3333333333333333,0.42857142857142855,he lives in a tent smokes a pipe,0.3333333333333333,0.42857142857142855,he lives in a tent smokes a pipe,he lives in a tent smokes a pipe and plays the harmonica
3251,0.0,0.0,oman operates the newer stormer,0.0,0.0,oman operates the newer stormer,oman operates the newer stormer
3252,0.4166666666666667,0.417910447761194,with edgar she was cordial but with mere,0.4166666666666667,0.417910447761194,with edgar she was cordial but with mere,with edgar she was cordial but with miriam cold and rather grudging
3253,0.5,0.40789473684210525,reconstructing history literature history and,0.5,0.40789473684210525,reconstructing history literature history and,reconstructing history literature history and anthropology in the pacific ed
3254,0.16666666666666666,0.08333333333333333,barnard was tasked by the minister of war clarke with topographical,0.16666666666666666,0.08333333333333333,barnard was tasked by the minister of war clarke with topographical,bernard was tasked by the minister of war clarke with topographical work
3255,0.21428571428571427,0.1927710843373494,this reputation was backed up when both singles were certified gold,0.21428571428571427,0.1927710843373494,this reputation was backed up when both singles were certified gold,this reputation was backed up when both singles were certified gold on record sales
3256,0.0,0.0,the amendment was passed,0.0,0.0,the amendment was passed,the amendment was passed
3257,0.0,0.0,the psalms have always been an important part of catholic liturgy,0.0,0.0,the psalms have always been an important part of catholic liturgy,the psalms have always been an important part of catholic liturgy
3258,0.0,0.0,also it provides many theories about the facts presented which are incorrect or irrelevant,0.0,0.0,also it provides many theories about the facts presented which are incorrect or irrelevant,also it provides many theories about the facts presented which are incorrect or irrelevant
3259,0.5,0.3225806451612903,older variable width encodings are typically not as well designed,0.5,0.3225806451612903,older variable width encodings are typically not as well designed,older variablewidth encodings are typically not as well designed since the ranges may overlap
3260,0.2727272727272727,0.08620689655172414,only a man who is already high ranking could become a church,0.2727272727272727,0.08620689655172414,only a man who is already high ranking could become a church,only a man who is already highranking could become a chief
3261,0.0,0.0,the thumb and forefinger on each of the hands are joined forming a zero,0.0,0.0,the thumb and forefinger on each of the hands are joined forming a zero,the thumb and forefinger on each of the hands are joined forming a zero
3262,0.16666666666666666,0.15873015873015872,as a result many descendants of the fugates were born,0.16666666666666666,0.15873015873015872,as a result many descendants of the fugates were born,as a result many descendants of the fugates were born with meth
3263,0.42857142857142855,0.34065934065934067,medical advice can be distinguished from medical information,0.42857142857142855,0.34065934065934067,medical advice can be distinguished from medical information,medical advice can be distinguished from medical information which is the relation of facts
3264,0.0,0.0,a barracks to house fifty men was constructed within the stockade,0.0,0.0,a barracks to house fifty men was constructed within the stockade,a barracks to house fifty men was constructed within the stockade
